Id,DocumentId,Name,Description,Keywords,,,,,,,,,,,,,,,,,,,,,,,,
1228,figshare11752752,Comparative model of novel coronavirus 2019-nCoV protease Mpro,"<div>Comparative model summary: This is protease Mpro encoded in the RNA of the novel coronavirus 2019-nCoV. This virus first reported in 2019 and now spreading from Wuhan, China, the primary location outbreak. The protein sequence was determined based on the data from the Wuhan seafood market pneumonia virus genome (NCBI genome ID MN908947, GenBank: MN908947.3) published by Wu Et al. (LOCUS MN90894, 23-JAN-2020) by multiple sequences alignments with known SARS proteases. Aligning the sequence region of 2019-nCoV, “orf1ab polyprotein“ with the sequence of PDB 5N5O, the SARS main protease deposited by Zhang and Hilgenfeld in 2017 yield a protease with 306 amino acids. The sequence identity compared to 2H2Z, another SARS crystal structure, published by the Rao lab in 2006 is 96.1 %, similarity is 98.7 % with 100% aligned residues. The model is expected to be of high accuracy.</div><div><br></div><div>Update:</div><div>The crystal structure of the protease of our partner Prof. Yang group from ShanghaiTech is oficially released: https://www.rcsb.org/structure/6LU7 and now included in the dataset.<br></div>","2019-nCoV,Bioinformatics,China,Comparative model,Mpro,Virology,Wuhan,coronavirus,homology model,protease",,,,,,,,,,,,,,,,,,,,,,,,
1229,figshare11806065,PRISMA Scoping Review checklist for Nowak and Walkowiak 2020,"<p>PRISMA Scoping Review checklist for a research note, Lithium: a potential treatment for the novel Wuhan (2019-nCoV) coronavirus?"""," submitted by J.K. Nowak and J. Walkowiak to F1000Research.</p>""","2019-nCoV,Evolutionary Biology,Pharmacology,Science Policy,coronavirus,lithium,lithium carbonate,prophylaxis,treatment",,,,,,,,,,,,,,,,,,,,,,,
1230,figshare11848224,Extended data for 2019-nCoV,The data in this dataset support the findings in the paper entitled Genomic and protein structure modelling analysis depicts the origin and pathogenicity of 2019-nCoV, a new coronavirus which caused a pneumonia outbreak in Wuhan," China""""","2019-nCoV,COVID-19,Genetics,Infectious Diseases,Microbiology,evolution,phylogenetics",,,,,,,,,,,,,,,,,,,,,,
1231,figshare11860929,Molecular and serological investigation of 2019-nCoV infected patients: implication of multiple shedding routes,"<p>In December 2019, a novel coronavirus (2019-nCoV) caused an outbreak in Wuhan, China, and soon spread to other parts of the world. It was believed that 2019-nCoV was transmitted through respiratory tract and then induced pneumonia, thus molecular diagnosis based on oral swabs was used for confirmation of this disease. Likewise, patient will be released upon two times of negative detection from oral swabs. However, many coronaviruses can also be transmitted through oral–fecal route by infecting intestines. Whether 2019-nCoV infected patients also carry virus in other organs like intestine need to be tested. We conducted investigation on patients in a local hospital who were infected with this virus. We found the presence of 2019-nCoV in anal swabs and blood as well, and more anal swab positives than oral swab positives in a later stage of infection, suggesting shedding and thereby transmitted through oral–fecal route. We also showed serology test can improve detection positive rate thus should be used in future epidemiology. Our report provides a cautionary warning that 2019-nCoV may be shed through multiple routes.</p>","2019-nCoV,Biological Sciences not elsewhere classified,Biotechnology,Cancer,Chemical Sciences not elsewhere classified,Computational  Biology,Ecology,Immunology,Infectious Diseases,Medicine,Microbiology,Space Science,Virology,Wuhan pneumonia,epidemiology,intestine,swabs",,,,,,,,,,,,,,,,,,,,,,,,
1232,figshare11912166,"Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments","<p>Coronaviruses are the well-known cause of severe respiratory, enteric and systemic infections in a wide range of hosts including man, mammals, fish, and avian. The scientific interest on coronaviruses increased after the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) outbreaks in 2002-2003 followed by Middle East Respiratory Syndrome CoV (MERS-CoV). This decade’s first CoV, named 2019-nCoV, emerged from Wuhan, China, and declared as ‘Public Health Emergency of International Concern’ on January 30<sup>th</sup>, 2020 by the World Health Organization (WHO). As on February 4, 2020, 425 deaths reported in China only and one death outside China (Philippines). In a short span of time, the virus spread has been noted in 24 countries. The zoonotic transmission (animal-to-human) is suspected as the route of disease origin. The genetic analyses predict bats as the most probable source of 2019-nCoV though further investigations needed to confirm the origin of the novel virus. The ongoing nCoV outbreak highlights the hidden wild animal reservoir of the deadly viruses and possible threat of spillover zoonoses as well. The successful virus isolation attempts have made doors open for developing better diagnostics and effective vaccines helping in combating the spread of the virus to newer areas.</p>","2019-nCoV,Biological Sciences not elsewhere classified,Biotechnology,Coronavirus,Ecology,Environmental Sciences not elsewhere classified,Evolutionary Biology,Infectious Diseases,Medicine,Middle East Respiratory Syndrome CoV,Public Health Emergency,Science Policy,Severe Acute Respiratory Syndrome CoV,Virology,genetic analyses,reservoir host,therapeutics,vaccines,zoonoses",,,,,,,,,,,,,,,,,,,,,,,,
1233,figshare11949279,"Epidemiological data from the COVID-19 outbreak, real-time case information",This database includes confirmed cases of COVID-19 in line list format. It spans the timeframe between 1 December 2019 to 5 February 2020.,"COVID-19,Epidemiology,Line List Epidemiological Data,Real-time Outbreak Data",,,,,,,,,,,,,,,,,,,,,,,,
1234,figshare11954889,"Data supporting figures, tables and supplementary information in the published article: Characterization of spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV","This dataset comprises a single Excel .xlsx spreadsheet with 29 tabs. The data are western blot images and quantitative data characterising spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV. The data underlie the figures, table and supplementary figures of the related manuscript.<div><br></div><div>The 29 tabs are as follows. (NOTE: Western blot images do not display in figshare viewer: please download the spreadsheet to view these)<div><div>- Western blots for incorporation of SARS-CoV-2 S protein into pseudovirions.</div><div>(<b>Figure 1B, </b><b>Figure 1C, </b><b>Figure 1D, </b><b>Figure 1E, </b><b>Figure 1F</b>, <b>Figure 1G, </b><b>Figure 1H, </b><b>Figure 1I, </b><b>Figure 1J</b>)</div><div>- Entry and receptor of SARS-CoV-2 S pseudovirons.</div><div>(<b>Figure 2A, </b><b>Figure 2B, Figure 2D</b>)</div><div>- Endocytosis of SARS-CoV-2 S pseudovirions on 293/hACE2 cells.</div><div>(<b>Figure 3A, </b><b>Figure 3B</b><b>, </b><b>Figure 3C</b><b>, </b><b>Figure 3D</b><b>, </b><b>Figure 3E</b><b>, </b><b>Figure 3F</b>)</div><div>-  Activation of SARS-CoV-2 S protein by cathepsin and trypsin.</div><div>(<b>Figure 4A, </b><b>Figure 4C, </b><b>Figure 4D, </b><b>Figure 4E</b>)</div><div>- Characterization of polyclonal rabbit anti-SARS S1 antibodies T62.</div><div>(<b>Figure 5B, Figure 5E</b>)</div><div>- Limited cross-neutralization of SARS-CoV and COVID-19 sera.</div><div>(<b>Figure 6A, </b><b>Figure 6B</b>)</div><div>- Neutralization activities of antisera from SARS-CoV and COVID-19 patients.</div><div>(<b>Table 1</b>)</div><div>- Treatment of cells with 130, a TRPML1 inhibitor.</div><div>(<b>Supplementary Figure 1</b>)</div><div>- Expressing type II membrane serine protease (TMPRSS) 2, 4, 11A, 11D, and 11E on 293/hACE2 cells.</div><div>(<b>Supplementary Figure 3</b>).</div><div><b><br></b></div><div>In the related publication, the authors use a lentiviral pseudotype system and determine cell type susceptibility, virus receptor, entry pathway and protease priming for SARS-CoV-2. They also identify several potential drug targets for SARS-CoV-2.</div><div><br></div></div></div>","2019-nCoV,Biological Sciences not elsewhere classified,COVID-19,CoV,MERS-CoV,Microbiology,SARS-CoV,SARS-CoV-2,Virology,beta coronavirus,coronavirus,hACE2,human angiotensin converting enzyme 2,immune cross-reactivity,spike glycoprotein,virus entry",,,,,,,,,,,,,,,,,,,,,,,,
1235,figshare11961063,"Dimensions COVID-19 publications, datasets and clinical trials","<p>This file contains all relevant publications, datasets and clinical trials from Dimensions that are related to COVID-19. The content has been exported from Dimensions using a query in the openly accessible Dimensions application, which you can access at <a href=https://covid-19.dimensions.ai/"">https://covid-19.dimensions.ai/</a>.		</p><p>	</p><p>Dimensions is updated once every 24 hours", so the latest research can be viewed alongside existing information. With its range of research outputs including datasets and clinical trials, both of which are just as important as journal articles in the face of a potential pandemic, Dimensions is a one-stop shop for all COVID-19 related information. </p><p><br></p><p>Please share this information with anyone you think would benefit from it. If you have any suggestions as to how we can improve our search terms to maximise the volume of research related to COVID-19," please contact us at <a href=""mailto:support@dimensions.ai"">support@dimensions.ai</a>.</p>""","COVID-19,Medical Virology,Medical and Health Sciences not elsewhere classified,Novel coronavirus,Virology",,,,,,,,,,,,,,,,,,,,
1711,zenodo.3820187,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6acj emdb 9593,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6acj , emdb 9593. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1712,zenodo.3820127,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6acj emdb 9593,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6acj , emdb 9593. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1713,zenodo.3820137,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 5x58 emdb 6703,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 5x58 , emdb 6703. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1714,zenodo.3820189,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6acg emdb 9591,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6acg , emdb 9591. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1715,zenodo.3820143,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6acc emdb 9588,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6acc , emdb 9588. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1716,zenodo.3820141,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6cs1 emdb 7579,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6cs1 , emdb 7579. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1717,zenodo.3820139,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6nb7 emdb 0404,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6nb7 , emdb 0404. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1718,zenodo.3820135,Haruspex Analysis for SARS-CoV surface_glycoprotein pdb entry 6cs2 emdb 7582,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV surface_glycoprotein , pdb entry 6cs2 , emdb 7582. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1719,zenodo.3820109,Haruspex Analysis for SARS-CoV-2 surface_glycoprotein pdb entry 6vsj emdb 21377,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV-2 surface_glycoprotein , pdb entry 6vsj , emdb 21377. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1720,zenodo.3820107,Haruspex Analysis for SARS-CoV-2 surface_glycoprotein pdb entry 6vxx emdb 21452,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV-2 surface_glycoprotein , pdb entry 6vxx , emdb 21452. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1721,zenodo.3820105,Haruspex Analysis for SARS-CoV-2 surface_glycoprotein pdb entry 6vyb emdb 21457,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV-2 surface_glycoprotein , pdb entry 6vyb , emdb 21457. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1722,zenodo.3820103,Haruspex Analysis for SARS-CoV-2 surface_glycoprotein pdb entry 6vsb emdb 21375,"<p>Haruspex (version 1.0 190116) analysis for SARS-CoV-2 surface_glycoprotein , pdb entry 6vsb , emdb 21375. https://onlinelibrary.wiley.com/doi/10.1002/anie.202000421</p>",,,,,,,,,,,,,,,,,,,,,,,,,
1723,pdb5R7Y,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z45617795,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z45617795,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1724,pdb5R7Z,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1220452176,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1220452176,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1725,pdb5R80,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z18197050,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z18197050,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1726,pdb5R81,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z1367324110,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z1367324110,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1727,pdb5R82,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z219104216,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z219104216,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1728,pdb5R83,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z44592329,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z44592329,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1729,pdb5R84,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z31792168,PanDDA analysis group deposition -- Crystal Structure of COVID-19 main protease in complex with Z31792168,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1730,pdb5R8T,"PanDDA analysis group deposition of ground-state model of SARS-CoV-2 main protease screened against DSI poised (Enamine), Fraglites and Peplites (Newcastle university), Mini Frags (Astex), York 3D (York university), electrophile cysteine covalent (Weizman institute) fragment libraries","PanDDA analysis group deposition of ground-state model of SARS-CoV-2 main protease screened against DSI poised (Enamine), Fraglites and Peplites (Newcastle university), Mini Frags (Astex), York 3D (York university), electrophile cysteine covalent (Weizman institute) fragment libraries","HYDROLASE,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1731,pdb5RE4,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1129283193,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1129283193,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1732,pdb5RE5,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z33545544,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z33545544,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1733,pdb5RE6,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z54571979,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z54571979,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1734,pdb5RE7,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z30932204,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z30932204,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1735,pdb5RE8,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2737076969,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2737076969,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1736,pdb5RE9,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434836,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434836,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1737,pdb5REA,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z31432226,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z31432226,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1738,pdb5REB,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434899,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434899,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1739,pdb5REC,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1587220559,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1587220559,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1740,pdb5RED,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434865,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434865,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1741,pdb5REE,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2217052426,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2217052426,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1742,pdb5REF,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z24758179,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z24758179,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1743,pdb5REG,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1545313172,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z1545313172,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1744,pdb5REH,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z111507846,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z111507846,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1745,pdb5REI,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434856,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with Z2856434856,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1746,pdb5REJ,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102241,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102241,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1747,pdb5REK,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102327,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102327,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1748,pdb5REL,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102340,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102340,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1749,pdb5REM,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0103016,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0103016,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1750,pdb5REN,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102425,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102425,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1751,pdb5REO,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102578,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102578,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1752,pdb5REP,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102201,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102201,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1753,pdb5RER,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102615,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102615,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1754,pdb5RES,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102281,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102281,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1755,pdb5RET,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102269,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102269,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1756,pdb5REU,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102395,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102395,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1757,pdb5REV,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0103072,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0103072,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
1758,pdb5REW,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102275,PanDDA analysis group deposition -- Crystal Structure of SARS-CoV-2 main protease in complex with PCM-0102275,"HYDROLASE-HYDROLASE INHIBITOR complex,HYDROLASE/HYDROLASE INHIBITOR,PanDDA,SGC - Diamond I04-1 fragment screening,XChemExplorer",,,,,,,,,,,,,,,,,,,,,,,,
